specimen id;genus;Section name;latitude;longitude;height cm;width cm;growth mm
SC11;Poriticae;SC;40,997222;18,431944;30;40;1,61
SC11;Poriticae;SC;40,997222;18,431944;30;40;6,05
SC11;Poriticae;SC;40,997222;18,431944;30;40;5,46
SC11;Poriticae;SC;40,997222;18,431944;30;40;3,89
SC11;Poriticae;SC;40,997222;18,431944;30;40;3,58
SC11;Poriticae;SC;40,997222;18,431944;30;40;2,32
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,73
SC12;Poriticae;SC;40,040278;18,447222;15;27;5,14
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,54
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,35
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,69
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,84
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,61
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,27
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,38
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,96
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,76
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,77
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,92
SC12;Poriticae;SC;40,040278;18,447222;15;27;4,9
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,48
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,12
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,02
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,53
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,89
SC12;Poriticae;SC;40,040278;18,447222;15;27;1,94
SC12;Poriticae;SC;40,040278;18,447222;15;27;3,05
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,86
SC12;Poriticae;SC;40,040278;18,447222;15;27;2,48
SC13;Astreopora;SC;40,004167;18,434722;17;22;2,2
SC13;Astreopora;SC;40,004167;18,434722;17;22;1,59
SC13;Astreopora;SC;40,004167;18,434722;17;22;3,86
SC13;Astreopora;SC;40,004167;18,434722;17;22;3,15
SC13;Astreopora;SC;40,004167;18,434722;17;22;2,78
SC13;Astreopora;SC;40,004167;18,434722;17;22;3,03
SC13;Astreopora;SC;40,004167;18,434722;17;22;2,22
SC13;Astreopora;SC;40,004167;18,434722;17;22;3,62
SC13;Astreopora;SC;40,004167;18,434722;17;22;2,27
SC13;Astreopora;SC;40,004167;18,434722;17;22;2,59
SC13;Astreopora;SC;40,004167;18,434722;17;22;2,2
SC13;Astreopora;SC;40,004167;18,434722;17;22;2,94
SC14a;Actinacis;SC;40,040278;18,4375;20;29;2,1
SC14a;Actinacis;SC;40,040278;18,4375;20;29;1,62
SC14a;Actinacis;SC;40,040278;18,4375;20;29;2,51
SC14a;Actinacis;SC;40,040278;18,4375;20;29;2,11
SC14a;Actinacis;SC;40,040278;18,4375;20;29;0,92
SC14a;Actinacis;SC;40,040278;18,4375;20;29;2,65
SC14a;Actinacis;SC;40,040278;18,4375;20;29;2,48
SC14a;Actinacis;SC;40,040278;18,4375;20;29;3,25
SC14a;Actinacis;SC;40,040278;18,4375;20;29;1,12
SC14a;Actinacis;SC;40,040278;18,4375;20;29;2,18
SC14a;Actinacis;SC;40,040278;18,4375;20;29;1,99
SC14a;Actinacis;SC;40,040278;18,4375;20;29;1,84
SC14b;Actinacis;SC;40,040278;18,4375;20;29;3,81
SC14b;Actinacis;SC;40,040278;18,4375;20;29;3,46
SC14b;Actinacis;SC;40,040278;18,4375;20;29;4,14
SC14b;Actinacis;SC;40,040278;18,4375;20;29;4,2
SC14b;Actinacis;SC;40,040278;18,4375;20;29;4,53
SC14b;Actinacis;SC;40,040278;18,4375;20;29;4,5
SC14b;Actinacis;SC;40,040278;18,4375;20;29;4,35
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,69
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,04
SC14b;Actinacis;SC;40,040278;18,4375;20;29;3,56
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,45
SC14b;Actinacis;SC;40,040278;18,4375;20;29;3,36
SC14b;Actinacis;SC;40,040278;18,4375;20;29;3,73
SC14b;Actinacis;SC;40,040278;18,4375;20;29;4,58
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,1
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,18
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,21
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,16
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,59
SC14b;Actinacis;SC;40,040278;18,4375;20;29;3,81
SC14b;Actinacis;SC;40,040278;18,4375;20;29;2,59
SC14b;Actinacis;SC;40,040278;18,4375;20;29;3,28
SC15;Poriticae;SC;NA;NA;29;50;1,66
SC15;Poriticae;SC;NA;NA;29;50;1,75
SC15;Poriticae;SC;NA;NA;29;50;0,88
SC15;Poriticae;SC;NA;NA;29;50;1,99
SC15;Poriticae;SC;NA;NA;29;50;1,43
SC15;Poriticae;SC;NA;NA;29;50;1,27
SC15;Poriticae;SC;NA;NA;29;50;2,06
SC15;Poriticae;SC;NA;NA;29;50;1,23
SC15;Poriticae;SC;NA;NA;29;50;1,59
SC15;Poriticae;SC;NA;NA;29;50;1,51
SC15;Poriticae;SC;NA;NA;29;50;2,11
SC15;Poriticae;SC;NA;NA;29;50;2,14
SC15;Poriticae;SC;NA;NA;29;50;1,4
SC15;Poriticae;SC;NA;NA;29;50;1,3
SC15;Poriticae;SC;NA;NA;29;50;0,89
SC15;Poriticae;SC;NA;NA;29;50;0,89
SC15;Poriticae;SC;NA;NA;29;50;1,45
SC15;Poriticae;SC;NA;NA;29;50;1,4
SC15;Poriticae;SC;NA;NA;29;50;1,94
SC15;Poriticae;SC;NA;NA;29;50;1,93
SC15;Poriticae;SC;NA;NA;29;50;2,31
SC15;Poriticae;SC;NA;NA;29;50;0,78
SC15;Poriticae;SC;NA;NA;29;50;2,68
SC15;Poriticae;SC;NA;NA;29;50;1,39
SC15;Poriticae;SC;NA;NA;29;50;0,84
SC15;Poriticae;SC;NA;NA;29;50;1,55
SC15;Poriticae;SC;NA;NA;29;50;1,79
SC15;Poriticae;SC;NA;NA;29;50;1,88
SC15;Poriticae;SC;NA;NA;29;50;2,28
SC15;Poriticae;SC;NA;NA;29;50;2,65
SC15;Poriticae;SC;NA;NA;29;50;3,04
SC15;Poriticae;SC;NA;NA;29;50;2,8
SC15;Poriticae;SC;NA;NA;29;50;2,48
SC15;Poriticae;SC;NA;NA;29;50;2,51
SC15;Poriticae;SC;NA;NA;29;50;2,01
SC15;Poriticae;SC;NA;NA;29;50;2,86
SC15;Poriticae;SC;NA;NA;29;50;3,17
SC15;Poriticae;SC;NA;NA;29;50;2,27
SC15;Poriticae;SC;NA;NA;29;50;2,33
SC15;Poriticae;SC;NA;NA;29;50;1,85
SC15;Poriticae;SC;NA;NA;29;50;2,34
SC15;Poriticae;SC;NA;NA;29;50;2,7
SC15;Poriticae;SC;NA;NA;29;50;2,95
SC15;Poriticae;SC;NA;NA;29;50;2,21
SC15;Poriticae;SC;NA;NA;29;50;2,45
SC15;Poriticae;SC;NA;NA;29;50;2,04
SC15;Poriticae;SC;NA;NA;29;50;2,37
SC15;Poriticae;SC;NA;NA;29;50;1,44
SC15;Poriticae;SC;NA;NA;29;50;1,53
SC15;Poriticae;SC;NA;NA;29;50;1,85
SC16;Poriticae;SC;40,040278;18,447222;19;29;7,82
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,15
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,97
SC16;Poriticae;SC;40,040278;18,447222;19;29;2,32
SC16;Poriticae;SC;40,040278;18,447222;19;29;5,26
SC16;Poriticae;SC;40,040278;18,447222;19;29;3,21
SC16;Poriticae;SC;40,040278;18,447222;19;29;2,51
SC16;Poriticae;SC;40,040278;18,447222;19;29;3,61
SC16;Poriticae;SC;40,040278;18,447222;19;29;6,8
SC16;Poriticae;SC;40,040278;18,447222;19;29;3,69
SC16;Poriticae;SC;40,040278;18,447222;19;29;2,32
SC16;Poriticae;SC;40,040278;18,447222;19;29;2,15
SC16;Poriticae;SC;40,040278;18,447222;19;29;2,11
SC16;Poriticae;SC;40,040278;18,447222;19;29;2,78
SC16;Poriticae;SC;40,040278;18,447222;19;29;3,85
SC16;Poriticae;SC;40,040278;18,447222;19;29;3,68
SC16;Poriticae;SC;40,040278;18,447222;19;29;3,15
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,45
SC16;Poriticae;SC;40,040278;18,447222;19;29;3,72
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,82
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,09
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,07
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,06
SC16;Poriticae;SC;40,040278;18,447222;19;29;2,19
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,28
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,92
SC16;Poriticae;SC;40,040278;18,447222;19;29;4,48
SC16;Poriticae;SC;40,040278;18,447222;19;29;6,04
